,COUNT(session),COUNT(transaction),NUM_UNIQUE(transaction.artist),NUM_UNIQUE(transaction.page),NUM_UNIQUE(transaction.song),MEAN(transaction.length),SUM(transaction.length),MAX(transaction.itemInSession),MAX(transaction.length),MIN(transaction.length),WEEKDAY(first_session_time),WEEKDAY(registrationDate),MEAN(session.COUNT(transaction)),MEAN(session.MAX(transaction.itemInSession)),MEAN(session.MAX(transaction.length)),MEAN(session.MEAN(transaction.length)),MEAN(session.MIN(transaction.length)),MEAN(session.NUM_UNIQUE(transaction.artist)),MEAN(session.NUM_UNIQUE(transaction.page)),MEAN(session.NUM_UNIQUE(transaction.song)),MEAN(session.SUM(transaction.length)),SUM(session.MAX(transaction.itemInSession)),SUM(session.MAX(transaction.length)),SUM(session.MEAN(transaction.length)),SUM(session.MIN(transaction.length)),SUM(session.NUM_UNIQUE(transaction.artist)),MAX(session.COUNT(transaction)),MAX(session.NUM_UNIQUE(transaction.artist)),MAX(session.NUM_UNIQUE(transaction.page)),MAX(session.NUM_UNIQUE(transaction.song)),MAX(session.SUM(transaction.length)),MIN(session.COUNT(transaction)),MIN(session.MAX(transaction.itemInSession)),MIN(session.MAX(transaction.length)),MIN(session.MEAN(transaction.length)),MIN(session.NUM_UNIQUE(transaction.artist)),MIN(session.NUM_UNIQUE(transaction.page)),MIN(session.NUM_UNIQUE(transaction.song)),MIN(session.SUM(transaction.length)),COUNT(transaction WHERE page = Thumbs Down),COUNT(transaction WHERE page = NextSong),COUNT(transaction WHERE page = Error),COUNT(transaction WHERE page = Submit Downgrade),COUNT(transaction WHERE page = Add Friend),COUNT(transaction WHERE page = Home),COUNT(transaction WHERE page = Help),COUNT(transaction WHERE page = About),COUNT(transaction WHERE page = Settings),COUNT(transaction WHERE page = Downgrade),COUNT(transaction WHERE page = Add to Playlist),COUNT(transaction WHERE page = Submit Upgrade),COUNT(transaction WHERE page = Cancellation Confirmation),COUNT(transaction WHERE page = Save Settings),COUNT(transaction WHERE page = Logout),COUNT(transaction WHERE page = Thumbs Up),COUNT(transaction WHERE page = Roll Advert),COUNT(transaction WHERE page = Upgrade),is_cancel,gender_F,gender_M,MODE(session.userAgent)_Linux,MODE(session.userAgent)_Macintosh,MODE(session.userAgent)_Windows,MODE(session.userAgent)_iPad,MODE(session.userAgent)_iPhone,MODE(transaction.page)_About,MODE(transaction.page)_Add Friend,MODE(transaction.page)_Add to Playlist,MODE(transaction.page)_Cancel,MODE(transaction.page)_Help,MODE(transaction.page)_Home,MODE(transaction.page)_Logout,MODE(transaction.page)_NextSong,MODE(transaction.page)_Settings,MODE(session.MODE(transaction.page))_About,MODE(session.MODE(transaction.page))_Add Friend,MODE(session.MODE(transaction.page))_Add to Playlist,MODE(session.MODE(transaction.page))_Cancel,MODE(session.MODE(transaction.page))_Help,MODE(session.MODE(transaction.page))_Home,MODE(session.MODE(transaction.page))_Logout,MODE(session.MODE(transaction.page))_NextSong,MODE(session.MODE(transaction.page))_Settings,positive_transaction_count,negative_transaction_count,neutral_transaction_count
2316,5,313,240,9,253,216.1093082747603,67642.21348999998,142,1889.07057,0.0,4,1,62.6,68.0,823.1701580000001,213.40647584366874,0.0,51.2,5.8,52.6,13528.442697999999,340,4115.85079,1067.0323792183437,0.0,256,117,100,8,104,25823.430319999996,20,20,423.60118,193.03278,17,3,17,3860.6556,2.0,260.0,0.0,0.0,7.0,8.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35.0,4.0,11.0
2317,15,1340,810,14,996,207.46105760447782,277997.81719000026,318,1086.69342,0.0,4,0,89.33333333333333,93.8,598.5292879999998,203.39418069719886,8.907724666666667,70.06666666666666,6.4,73.26666666666667,18533.187812666667,1407,8977.939319999998,3050.912710457983,133.61587,1051,260,193,12,212,55194.80769999999,6,5,303.82975,156.46941285714283,6,1,6,1095.2858899999999,14.0,1098.0,4.0,0.0,18.0,41.0,9.0,1.0,7.0,4.0,41.0,0.0,0.0,1.0,11.0,90.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,149.0,22.0,50.0
2318,11,801,537,13,607,200.50240825218455,160602.42900999982,231,796.78649,0.0,4,5,72.81818181818181,75.54545454545455,506.2739818181819,192.36584116387192,0.0,58.09090909090909,5.818181818181818,59.0,14600.220819090908,831,5569.013800000001,2116.024252802591,0.0,639,219,164,10,171,42768.74353,7,6,264.51546,132.52259142857142,6,2,6,927.6581399999999,5.0,649.0,2.0,0.0,9.0,23.0,13.0,1.0,7.0,2.0,26.0,0.0,0.0,1.0,4.0,59.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,94.0,9.0,31.0
2319,3,186,151,9,155,203.00517618279568,37758.96277,160,524.90404,0.0,4,2,62.0,62.333333333333336,462.49750666666665,228.24107172355602,0.0,51.333333333333336,4.333333333333333,52.666666666666664,12586.320923333333,187,1387.49252,684.723215170668,0.0,154,157,126,9,129,30549.64928,3,2,395.54567,194.5837533757962,3,2,3,721.86685,1.0,156.0,0.0,0.0,2.0,9.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.0,1.0,10.0
2320,2,102,85,8,85,209.4153565686275,21360.366370000003,100,555.75465,0.0,4,2,51.0,50.0,277.877325,105.74438797029704,0.0,43.0,4.5,43.0,10680.183185000002,100,555.75465,211.48877594059408,0.0,86,101,85,8,85,21360.366370000003,1,0,0.0,0.0,1,1,1,0.0,2.0,85.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.0,2.0,7.0
2321,17,1385,833,13,1014,198.5955849386281,275054.8851399999,285,1731.00363,0.0,4,6,81.47058823529412,82.88235294117646,617.8646129411765,194.66224981175438,0.0,63.05882352941177,6.588235294117647,65.0,16179.699125882355,1409,10503.69842,3309.2582467998245,0.0,1072,280,204,12,215,53756.167020000015,5,5,250.8273,146.55189000000001,4,2,4,732.75945,7.0,1105.0,2.0,0.0,30.0,57.0,12.0,7.0,8.0,8.0,28.0,0.0,0.0,3.0,16.0,102.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,160.0,17.0,72.0
2322,2,56,41,9,41,185.85903482142857,10408.10595,46,972.06812,0.0,4,0,28.0,27.0,637.70077,159.09223218676124,0.0,21.0,6.0,21.0,5204.052975,54,1275.40154,318.1844643735225,0.0,42,47,37,6,37,9331.28819,9,8,303.33342,119.64641777777777,5,6,5,1076.81776,0.0,40.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.0,0.0,8.0
2323,3,43,34,7,34,181.62296488372095,7809.787490000001,15,655.77751,0.0,4,3,14.333333333333334,14.0,423.2441733333333,179.88579925824175,0.0,12.0,3.6666666666666665,12.0,2603.2624966666667,42,1269.73252,539.6573977747253,0.0,36,16,15,5,15,3162.1683599999997,13,12,260.93669,140.68712384615387,10,3,10,1828.9326100000003,0.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1.0,3.0
2324,2,86,63,8,63,192.83437639534893,16583.756370000006,87,612.10077,0.0,4,2,43.0,43.5,306.050385,97.55150805882357,0.0,32.0,4.5,32.0,8291.878185000003,87,612.10077,195.10301611764714,0.0,64,85,63,8,63,16583.756370000006,1,0,0.0,0.0,1,1,1,0.0,2.0,62.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,6.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12.0,2.0,9.0
2325,5,261,198,16,205,199.59697114942537,52094.80947000002,117,1052.62975,0.0,4,5,52.2,52.8,618.9030580000001,212.97343014067664,36.28399,41.6,6.8,42.0,10418.961893999998,264,3094.5152900000003,1064.8671507033832,181.41995,208,116,89,13,90,22334.758039999993,14,13,403.9571,165.39204037037035,14,1,14,3577.67201,1.0,206.0,1.0,1.0,3.0,11.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,4.0,14.0,6.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24.0,4.0,19.0
2326,6,283,213,12,223,203.7669196466431,57666.038259999994,99,1035.10159,0.0,4,1,47.166666666666664,47.0,555.6588666666667,180.79555552079054,0.0,38.5,5.166666666666667,38.833333333333336,9611.006376666664,282,3333.9532,1084.7733331247432,0.0,231,96,79,8,79,20621.49517999999,2,2,224.9922,112.4961,2,2,2,224.9922,3.0,229.0,1.0,0.0,1.0,12.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,21.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30.0,7.0,14.0
2327,1,34,25,5,25,194.86316205882355,6625.3475100000005,36,1141.52444,0.0,4,3,34.0,36.0,1141.52444,194.86316205882355,0.0,25.0,5.0,25.0,6625.3475100000005,36,1141.52444,194.86316205882355,0.0,25,34,25,5,25,6625.3475100000005,34,36,1141.52444,194.86316205882355,25,5,25,6625.3475100000005,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,0.0,5.0
2328,10,477,330,15,364,195.87726737945496,93433.45654000001,216,880.37832,0.0,5,3,47.7,48.1,541.802649,188.5583512620712,0.0,37.3,6.0,38.2,9343.345654,481,5418.02649,1885.583512620712,0.0,373,215,166,14,173,43639.222330000004,12,11,351.81669,125.43774615384616,8,3,8,1630.6907,0.0,374.0,0.0,0.0,12.0,18.0,1.0,0.0,3.0,1.0,6.0,1.0,1.0,1.0,6.0,26.0,21.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49.0,2.0,42.0
2329,1,111,97,8,98,220.24455630630635,24447.145750000003,114,662.77832,0.0,5,4,111.0,114.0,662.77832,220.24455630630635,0.0,97.0,8.0,98.0,24447.145750000003,114,662.77832,220.24455630630635,0.0,97,111,97,8,98,24447.145750000003,111,114,662.77832,220.24455630630635,97,8,98,24447.145750000003,1.0,98.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,2.0,3.0
2330,4,1023,694,12,825,215.35223985337254,220305.3413700001,435,995.13424,0.0,5,6,255.75,260.75,691.055875,210.10022337110053,0.0,198.5,9.75,215.25,55076.335342499995,1043,2764.2235,840.4008934844021,0.0,794,428,323,11,357,96227.72445000002,95,96,398.94159,192.49512421052617,79,8,80,18287.036799999987,10.0,873.0,2.0,0.0,14.0,35.0,5.0,1.0,5.0,4.0,26.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,78.0,16.0,41.0
2331,2,90,67,8,70,175.6127446666667,15805.147020000004,62,462.81098,0.0,5,2,45.0,45.0,405.694245,177.37530371396275,0.0,35.5,6.0,36.0,7902.573510000003,90,811.38849,354.7506074279255,0.0,71,61,45,8,46,10517.504490000005,29,28,348.57751,172.4181063934427,26,4,26,5287.642530000001,0.0,70.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.0,0.0,8.0
2332,5,585,437,13,484,210.64836278632472,123229.29222999996,243,670.35383,0.0,5,3,117.0,119.2,581.532282,210.35414021329103,0.0,96.6,7.4,100.2,24645.858446000002,596,2907.66141,1051.770701066455,0.0,483,237,190,10,202,49300.98927000001,29,28,461.89669,193.9083658620689,25,6,25,5623.342609999998,2.0,499.0,2.0,0.0,8.0,20.0,3.0,2.0,2.0,5.0,11.0,0.0,0.0,0.0,7.0,23.0,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,42.0,9.0,25.0
2333,4,404,306,13,326,207.38645430693077,83784.12754000003,186,978.442,0.0,5,0,101.0,101.25,749.0542425,205.6477793551459,0.0,82.75,8.5,84.25,20946.031885000004,405,2996.21697,822.5911174205836,0.0,331,187,153,11,157,38998.91518,50,51,497.13587,185.765812,37,6,37,9288.2906,6.0,338.0,1.0,0.0,2.0,16.0,3.0,1.0,3.0,8.0,11.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24.0,15.0,20.0
2334,4,260,199,10,215,203.58382107692304,52931.79347999999,121,706.06322,0.0,5,6,65.0,68.5,474.7815875,192.6813247484954,0.0,52.25,5.75,54.75,13232.948370000002,274,1899.12635,770.7252989939816,0.0,209,113,91,8,98,24797.94421,20,21,321.54077,145.590563,14,3,14,2911.81126,1.0,218.0,0.0,0.0,2.0,11.0,1.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.0,2.0,13.0
2335,2,217,169,10,172,195.95784110599078,42522.85152,216,577.07057,0.0,5,2,108.5,115.0,436.113835,170.55299324660632,0.0,85.5,7.5,86.5,21261.425760000002,230,872.22767,341.10598649321264,0.0,171,204,162,10,164,40680.882900000004,13,14,295.1571,141.68989384615384,9,5,9,1841.9686199999999,1.0,178.0,0.0,0.0,6.0,11.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.0,5.0,12.0
2336,3,580,442,12,483,203.4343570344828,117991.92708000002,306,690.52036,0.0,5,0,193.33333333333334,199.33333333333334,572.94322,201.4820862251811,0.0,156.0,9.666666666666666,163.0,39330.642360000005,598,1718.8296599999999,604.4462586755433,0.0,468,296,235,11,246,60311.99811000001,80,83,513.09669,194.03815100000003,68,9,68,15523.052080000003,3.0,492.0,1.0,0.0,5.0,22.0,5.0,0.0,3.0,2.0,14.0,0.0,0.0,1.0,9.0,23.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,42.0,6.0,25.0
2337,8,533,389,11,428,202.8359279737336,108111.54961,246,1001.74322,0.0,5,0,66.625,66.625,555.3203625,195.22849244962836,0.0,54.625,5.5,56.125,13513.943701250008,533,4442.5629,1561.827939597027,0.0,437,241,193,11,202,49925.367120000046,12,11,304.40444,121.02725583333334,7,3,7,1452.32707,6.0,446.0,1.0,0.0,5.0,21.0,3.0,0.0,5.0,7.0,16.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40.0,14.0,26.0
2338,1,169,149,8,154,235.78065668639053,39846.93098,171,1048.842,0.0,5,6,169.0,171.0,1048.842,235.78065668639053,0.0,149.0,8.0,154.0,39846.93098,171,1048.842,235.78065668639053,0.0,149,169,149,8,154,39846.93098,169,171,1048.842,235.78065668639053,149,8,154,39846.93098,2.0,154.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,2.0,4.0
2339,10,604,390,15,443,192.4918686092713,116265.08863999987,287,1449.11628,0.0,5,1,60.4,61.9,642.677098,169.4329709498918,0.0,45.2,6.7,46.9,11626.508864000001,619,6426.77098,1694.329709498918,0.0,452,280,204,14,216,55051.42068,5,6,307.09506,93.0741209090909,3,3,3,694.64725,4.0,465.0,0.0,0.0,9.0,31.0,5.0,1.0,8.0,1.0,15.0,1.0,0.0,4.0,10.0,18.0,30.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44.0,5.0,70.0
2340,3,678,479,11,553,213.4928328466077,144748.14067000002,590,1042.33751,0.0,5,4,226.0,227.33333333333334,768.6351933333334,213.67639434976272,0.0,167.66666666666666,7.0,189.33333333333334,48249.38022333329,682,2305.90558,641.0291830492881,0.0,503,584,426,11,489,123967.79399999988,34,33,433.44934,190.19181235294124,28,4,28,6466.521620000002,5.0,590.0,0.0,0.0,7.0,13.0,2.0,0.0,4.0,9.0,14.0,0.0,0.0,0.0,3.0,30.0,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,51.0,14.0,18.0
2341,6,141,108,10,113,200.87886078014185,28323.91937,66,655.77751,0.0,5,0,23.5,23.833333333333332,476.4817233333333,206.24522838667033,0.0,19.666666666666668,4.333333333333333,19.833333333333332,4720.653228333333,143,2858.89034,1237.471370320022,0.0,118,65,54,8,54,13578.398819999997,5,4,310.96118,172.8037905263158,5,2,5,1250.58431,1.0,113.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.0,2.0,15.0
2342,3,195,152,8,159,214.07068379487185,41743.78334000001,95,1129.45587,0.0,5,3,65.0,64.0,919.1005,219.44015506503004,0.0,53.333333333333336,5.666666666666667,54.333333333333336,13914.594446666664,192,2757.3015,658.3204651950902,0.0,160,96,78,7,79,19728.683009999997,31,30,655.77751,205.50711468749998,27,4,29,7353.0387200000005,1.0,161.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26.0,3.0,5.0
2343,2,29,22,5,22,162.57048103448273,4714.543949999999,14,323.29098,0.0,5,3,14.5,13.5,316.642815,161.18669057142856,0.0,11.5,3.0,11.5,2357.2719749999997,27,633.28563,322.3733811428571,0.0,23,15,14,4,14,3019.74921,14,13,309.99465,121.05676714285713,9,2,9,1694.7947399999998,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.0,4.0
2344,9,1593,972,12,1194,208.22608936597558,331704.1603599991,651,1670.45179,0.0,5,6,177.0,180.55555555555554,713.7054888888889,203.35140572855414,0.0,135.66666666666666,8.11111111111111,143.88888888888889,36856.017817777785,1625,6423.3494,1830.1626515569874,0.0,1221,630,465,10,511,135110.78335000004,37,38,392.4371,190.95032433734934,33,5,33,7643.335260000002,14.0,1331.0,3.0,0.0,32.0,57.0,7.0,1.0,6.0,10.0,45.0,0.0,0.0,0.0,20.0,67.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,144.0,27.0,64.0
2345,9,1197,754,16,931,207.57844045112756,248471.39321999968,452,2732.2771,0.0,5,6,133.0,133.88888888888889,869.0034466666666,208.22328045942146,0.0,103.66666666666667,7.666666666666667,110.66666666666667,27607.932580000004,1205,7821.031019999999,1874.009524134793,0.0,933,448,327,13,362,90065.20412,17,16,436.03546,184.7037788235295,15,4,15,3139.964240000001,14.0,1007.0,2.0,0.0,11.0,32.0,7.0,3.0,5.0,14.0,32.0,1.0,0.0,2.0,8.0,53.0,5.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,97.0,30.0,45.0
2346,2,194,153,13,160,191.21568556701038,37095.843000000015,188,457.89995,0.0,5,0,97.0,98.0,352.090975,165.61176791591592,0.0,77.0,8.5,80.5,18547.9215,196,704.18195,331.22353583183184,0.0,154,185,147,13,154,35859.33959,9,8,246.282,137.38926777777777,7,4,7,1236.50341,1.0,159.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,10.0,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.0,4.0,12.0
2347,4,560,396,12,445,203.87689691071418,114171.06226999994,223,1062.97424,0.0,5,4,140.0,142.5,672.87465,207.08933461280753,0.0,108.75,7.5,115.0,28542.765567500006,570,2691.4986,828.3573384512301,0.0,435,219,172,11,187,46404.09478000001,16,15,360.85506,196.20798095693797,16,2,16,3518.4781000000003,3.0,462.0,0.0,0.0,3.0,22.0,5.0,0.0,0.0,4.0,17.0,1.0,0.0,0.0,6.0,27.0,9.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48.0,7.0,31.0
2348,2,70,57,5,60,203.60246314285715,14252.17242,37,404.32281,0.0,5,4,35.0,34.0,403.05587,204.0614221875,0.0,29.5,4.0,30.5,7126.08621,68,806.11174,408.122844375,0.0,59,38,33,5,33,7550.8622,32,31,401.78893,198.7069,26,3,28,6701.310220000001,0.0,59.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,1.0,9.0
2349,2,38,28,6,28,172.06618684210528,6538.5151000000005,36,557.06077,0.0,5,3,19.0,19.5,528.23465,180.2553742647059,0.0,14.5,4.5,14.5,3269.2575500000003,39,1056.4693,360.5107485294118,0.0,29,34,26,6,26,5776.00172,4,3,499.40853,169.88240352941176,3,3,3,762.5133800000001,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.0,5.0
2350,4,79,55,10,58,177.94182164556966,14057.403910000003,50,655.77751,0.0,5,0,19.75,20.0,385.6845575,126.54936693413728,0.0,15.0,4.25,15.25,3514.3509775,80,1542.73823,506.19746773654913,0.0,60,49,39,6,40,9594.679020000001,1,0,0.0,0.0,1,1,1,0.0,0.0,58.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,0.0,13.0
2351,7,126,92,9,94,185.50740404761913,23373.93291000001,55,655.77751,0.0,5,4,18.0,17.0,361.6499914285714,144.8020105187075,0.0,14.285714285714286,3.2857142857142856,14.428571428571429,3339.1332728571433,119,2531.54994,1013.6140736309526,0.0,100,56,42,8,43,10074.33853,1,0,0.0,0.0,1,1,1,0.0,2.0,94.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,17.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.0,2.0,19.0
2352,12,1282,795,16,987,206.965586318253,265329.88166000036,205,2310.79138,0.0,5,3,106.83333333333333,108.66666666666667,664.3696533333333,181.84990563064707,0.0,85.41666666666667,8.0,89.08333333333333,22110.823471666674,1304,7972.43584,2182.198867567765,0.0,1025,202,168,12,178,43617.38171000001,1,0,0.0,0.0,1,1,1,0.0,10.0,1064.0,1.0,0.0,15.0,43.0,12.0,3.0,11.0,9.0,25.0,1.0,0.0,4.0,16.0,54.0,12.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96.0,20.0,69.0
2353,1,120,96,8,103,226.7868718333333,27214.424619999994,121,2594.87302,0.0,5,0,120.0,121.0,2594.87302,226.7868718333333,0.0,96.0,8.0,103.0,27214.424619999994,121,2594.87302,226.7868718333333,0.0,96,120,96,8,103,27214.424619999994,120,121,2594.87302,226.7868718333333,96,8,103,27214.424619999994,1.0,104.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1.0,9.0
2354,2,131,103,10,105,203.678361908397,26681.865410000006,107,506.5922,0.0,5,1,65.5,66.5,490.631385,207.79524486603776,0.0,52.5,7.0,53.0,13340.932705000003,133,981.26277,415.5904897320755,0.0,105,106,83,10,84,21320.530070000004,25,26,474.67057,201.13707613207552,22,4,22,5361.33534,1.0,106.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14.0,1.0,8.0
2355,4,103,74,10,77,185.0792458252427,19063.16232,40,655.77751,0.0,5,6,25.75,25.75,461.596285,161.04967202755574,0.0,19.75,5.25,20.0,4765.79058,103,1846.38514,644.198688110223,0.0,79,39,27,7,27,7068.148249999999,3,3,225.90649,75.30216333333333,2,3,2,225.90649,1.0,76.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,9.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.0,1.0,14.0
2356,5,66,53,6,54,198.0893322727272,13073.895929999995,25,509.36118,0.0,5,0,13.2,12.8,295.82601400000004,123.37257223895713,0.0,11.4,2.6,11.6,2614.7791860000007,64,1479.1300700000002,616.8628611947856,0.0,57,26,21,5,21,4881.675810000001,1,0,0.0,0.0,1,1,1,0.0,0.0,53.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.0,7.0
